,numOfTraders,minNumOfUnitsPerTrader,maxNumOfUnitsPerTrader,maxNoiseSize,Total buyers,Total sellers,Total traders,Min total traders,Total units,Max units per trader,Min units per trader,Normalized max units per trader,stddev,Optimal buyers,Optimal sellers,Optimal units,Optimal gain,MUDA-lottery gain,MUDA-Vickrey traders gain,MUDA-Vickrey total gain
1594,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150139,150139,15013900,3755783625,3404898379,3096753760,3715178719
1595,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159923,159923,15992300,3997478535,3732644110,3497165737,3975654059
1596,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169628,169628,16962800,4242115295,3905200381,3605481378,4208829039
1597,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179975,179975,17997500,4497770949,4165593392,3866007521,4467042534
1598,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190036,190036,19003600,4748867934,4506844371,4295796260,4733981551
1599,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200177,200177,20017700,5010061468,4307816295,3728151208,4890869296
1600,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10083,10083,1008300,249729463.2,224470580.6,208363328.7,246000050.9
1601,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20058,20058,2005800,501563819.4,414385121.1,347426342.9,482370847.9
1602,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29980,29980,2998000,747908601,656142373.2,582226905.3,733289360.1
1603,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39964,39964,3996400,996941053.8,932542465.4,877960912.1,991354033.1
1604,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50105,50105,5010500,1250594722,1088659705,956224578.6,1224675864
1605,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60112,60112,6011200,1505672106,1409479773,1331464640,1498216672
1606,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69967,69967,6996700,1750786767,1534478354,1356021473,1718052366
1607,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80350,80350,8035000,2013621410,1872007598,1745972188,2000913910
1608,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89990,89990,8999000,2248147608,2130093346,2028172736,2240231046
1609,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99990,99990,9999000,2498956870,2373654283,2261243507,2490834218
1610,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109786,109786,10978600,2748276787,2298022087,1945910868,2660677718
1611,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119849,119849,11984900,3001004521,2750992642,2531863811,2975146729
1612,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129895,129895,12989500,3248137689,2890232176,2586351895,3199615478
1613,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140101,140101,14010100,3502148592,2872108864,2383252499,3366982710
1614,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150290,150290,15029000,3754020999,3500756602,3270759870,3732323302
1615,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160205,160205,16020500,4008089017,3899586449,3801135565,4004295819
1616,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170028,170028,17002800,4252482948,4195938061,4146802443,4251444276
1617,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180281,180281,18028100,4514034249,4138726027,3801180666,4475026581
1618,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189704,189704,18970400,4737815471,4626096560,4525810551,4734434991
1619,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200360,200360,20036000,5011231878,4828829065,4660681836,5002781780
1620,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10053,10053,1005300,251981128.2,181814296.7,134317720.5,227195113.6
1621,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20113,20113,2011300,502796596,300763302.5,191672018.4,410561420.3
1622,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30038,30038,3003800,752122609.9,700906870.8,660639065.4,747491601.8
1623,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40081,40081,4008100,1004833215,955928424.7,915618002.3,1001587989
1624,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49893,49893,4989300,1248118111,1149356783,1064856865,1238036078
1625,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59895,59895,5989500,1497543618,1381501686,1284838853,1486316260
1626,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69834,69834,6983400,1745822216,1477978019,1259571352,1694953512
1627,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80176,80176,8017600,2005744175,1475965880,1106635582,1840664676
1628,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90182,90182,9018200,2259831507,2186626615,2124216926,2256772186
1629,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99957,99957,9995700,2495914826,2364299605,2249553579,2487215520
1630,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109720,109720,10972000,2734310708,2466942757,2244496128,2702761578
1631,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119974,119974,11997400,2999335397,2729208984,2497074933,2969360241
1632,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130007,130007,13000700,3252629487,3202703234,3163613444,3251651160
1633,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139988,139988,13998800,3497889311,3335645143,3192282399,3488529598
1634,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149732,149732,14973200,3744372973,3328216423,2982071811,3688844459
1635,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159745,159745,15974500,3991001728,3899676403,3812541797,3988118682
1636,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170052,170052,17005200,4251763725,4219082149,4196041608,4251417744
1637,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179921,179921,17992100,4497304326,4461967920,4435028495,4496917179
1638,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189848,189848,18984800,4757409376,4506420162,4282008787,4741059431
1639,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,200308,200308,20030800,5013642554,4850999113,4699606199,5006859042
1640,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9985,9985,998500,248634559,202004316.4,170364396.9,237680771.3
1641,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20066,20066,2006600,501126606.7,344116490.1,242016953.2,442152634.4
1642,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29948,29948,2994800,751116960.9,675076243.8,608395523.1,740679717.4
1643,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39868,39868,3986800,995280748,973637191.5,962418583.7,994628434.3
1644,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50027,50027,5002700,1251381687,1128044131,1025050178,1235940188
1645,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59968,59968,5996800,1502233075,1383205234,1283221051,1490454264
1646,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70007,70007,7000700,1748370485,1695226078,1647085789,1746050341
1647,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79805,79805,7980500,1997593683,1832880647,1695099976,1981181736
1648,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90005,90005,9000500,2248869000,2235288603,2229721968,2248727124
1649,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100002,100002,10000200,2499837154,2474146135,2455143411,2499424219
1650,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109832,109832,10983200,2751597339,2400476823,2113352156,2697804612
1651,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119863,119863,11986300,2999591696,2760934688,2553995187,2975957954
1652,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130025,130025,13002500,3246434184,3167803852,3099821679,3243974453
1653,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139592,139592,13959200,3488834711,3475266669,3469079266,3488741146
1654,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149988,149988,14998800,3749014021,3748233142,3748284584,3749011220
1655,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160342,160342,16034200,4008901048,4008853478,4008860523,4008900909
1656,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169863,169863,16986300,4254262547,4010306356,3787631421,4236826174
1657,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179950,179950,17995000,4498478329,4372698078,4252168832,4493805936
1658,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189462,189462,18946200,4735499182,4580672411,4439947710,4729171728
1659,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199943,199943,19994300,4994721769,4528576424,4122293277,4941760961
1660,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10068,10068,1006800,250623270.8,228404823.9,215337968.9,247821335.6
1661,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19980,19980,1998000,501544023.1,483561176.4,472849239.9,500499237.7
1662,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29937,29937,2993700,751113108.2,673808873.5,609860641.2,740569156.3
1663,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39963,39963,3996300,1001820388,745830696.8,564421178.1,923579587.2
1664,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50029,50029,5002900,1249364722,1248323199,1248253237,1249351039
1665,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59785,59785,5978500,1492072092,1403262967,1325617057,1485104328
1666,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70063,70063,7006300,1751438463,1512957527,1320994904,1712369567
1667,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79760,79760,7976000,1992534082,1875432374,1776458400,1984025335
1668,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89971,89971,8997100,2246665083,2130233771,2028975739,2238989930
1669,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100017,100017,10001700,2495741165,2426901904,2367125976,2493238310
1670,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110114,110114,11011400,2755215623,2628153404,2517739836,2747975053
1671,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120149,120149,12014900,3002611953,2621831144,2301684306,2943274488
1672,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129801,129801,12980100,3247903103,2815481221,2456331962,3178021567
1673,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139956,139956,13995600,3497963750,2850028275,2348808952,3354215834
1674,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149941,149941,14994100,3735130076,3519739223,3329123174,3719658762
1675,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160213,160213,16021300,4001551903,3742235628,3513127540,3980717977
1676,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169875,169875,16987500,4244090284,3947597477,3683674716,4218476457
1677,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180100,180100,18010000,4503713063,4394126180,4296300210,4500313468
1678,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190258,190258,19025800,4758036540,4558329863,4381468570,4747701845
1679,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199744,199744,19974400,4995826726,4705625870,4445111590,4975086562
1680,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9998,9998,999800,250394722.8,106491429.6,51213998.56,159418584
1681,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20027,20027,2002700,499668763.8,316995415.4,214307778.4,424478751.1
1682,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30056,30056,3005600,750809730.5,399968231.8,231288262.4,568598529.3
1683,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39889,39889,3988900,998894054.8,791188040.9,641790044.2,947575085.1
1684,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50024,50024,5002400,1251336827,1104216345,984510462.7,1230042646
1685,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59951,59951,5995100,1503745711,1496720999,1497260671,1503678770
1686,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70026,70026,7002600,1750682805,1616233505,1498740970,1737615810
1687,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79789,79789,7978900,1998703527,1775001144,1588371896,1968396176
1688,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89784,89784,8978400,2244068666,2201566152,2167948458,2242965113
1689,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99916,99916,9991600,2493587302,2184444911,1922361886,2446096447
1690,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109990,109990,10999000,2745786474,2671157342,2606883017,2743115155
1691,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,120009,120009,12000900,2996509511,2906976153,2826852985,2993040610
1692,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,130012,130012,13001200,3244352329,2695026297,2259529364,3132918780
1693,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139752,139752,13975200,3491975891,3230679208,2997932976,3467516350
1694,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149872,149872,14987200,3743242277,3665823553,3597878601,3741133983
1695,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160029,160029,16002900,4003084216,3973602985,3954226757,4002781188
1696,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169861,169861,16986100,4249948826,3988818911,3753935657,4229906493
1697,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180233,180233,18023300,4499205634,4421553963,4350583472,4497416184
1698,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189882,189882,18988200,4745889837,3849485047,3160760894,4544835649
1699,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199763,199763,19976300,4987261576,4835243989,4698489811,4981390358
1700,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9978,9978,997800,250440658.1,207961394.3,175266583.2,240351049.7
1701,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20021,20021,2002100,501594691.2,361973482.5,268996917.9,455325203.4
1702,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29960,29960,2996000,753603768.5,542220848.6,403016049.6,683993547.2
1703,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39928,39928,3992800,994982540.2,810420334.8,672422511.1,953809971.5
1704,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50083,50083,5008300,1253476188,974599089.3,774381788.4,1179951297
1705,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60055,60055,6005500,1503709723,1502796403,1502632720,1503697679
1706,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,69900,69900,6990000,1751180280,1701398736,1663630021,1749363431
1707,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80222,80222,8022200,2006204217,1918908285,1847618926,2001559024
1708,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90301,90301,9030100,2261250029,2022604553,1815501634,2229703587
1709,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99995,99995,9999500,2500110117,1953119906,1545189631,2357267555
1710,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,109646,109646,10964600,2740686581,2716187296,2703408441,2740403946
1711,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119744,119744,11974400,2999633421,2578869851,2230137707,2928012099
1712,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129866,129866,12986600,3247167267,3170560581,3105673742,3244834427
1713,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139894,139894,13989400,3495195954,3369322861,3258117162,3489493800
1714,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149541,149541,14954100,3735193823,3414478314,3134071077,3701305285
1715,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159705,159705,15970500,3988937199,3703769422,3439180526,3962731133
1716,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170070,170070,17007000,4252383003,4072419217,3911646763,4242882932
1717,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179867,179867,17986700,4501569312,4226672776,3969541961,4480156952
1718,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190446,190446,19044600,4757235563,4706867229,4668724367,4756551031
1719,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199903,199903,19990300,5002063971,4543188343,4145528314,4951186004
1720,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9971,9971,997100,250896444.6,176548959.6,126037843.5,223292152.2
1721,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20019,20019,2001900,498958828,385460712.7,304264141.5,467397549.7
1722,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29954,29954,2995400,749472643.2,732351431.6,721494449.3,748797504.6
1723,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40069,40069,4006900,1004310762,878776668,773272738.7,984451857.8
1724,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50082,50082,5008200,1254909252,1139656763,1041282401,1241493652
1725,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59948,59948,5994800,1494969365,1448872673,1414478268,1493143524
1726,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70025,70025,7002500,1755428244,1620149392,1499973340,1742241384
1727,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80172,80172,8017200,2002986537,1682893709,1432946728,1941975769
1728,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89999,89999,8999900,2247455495,2215461299,2189901364,2246784733
1729,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100128,100128,10012800,2502382179,2452474561,2411585948,2501024107
1730,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110219,110219,11021900,2758758019,2755985301,2756032145,2758743041
1731,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119957,119957,11995700,2998351638,2934752984,2883767252,2996662848
1732,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129870,129870,12987000,3255777477,2788941016,2403343668,3174060161
1733,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,140046,140046,14004600,3495622193,3110967950,2787655093,3444391013
1734,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149784,149784,14978400,3744199160,3263705859,2866404144,3670166821
1735,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160139,160139,16013900,4006742033,3993653980,3990609658,4006678239
1736,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170377,170377,17037700,4254144030,4202160742,4157615018,4253266451
1737,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,180261,180261,18026100,4502725185,4397777217,4306736420,4499640836
1738,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190144,190144,19014400,4756396560,4025891807,3435673444,4621841719
1739,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199969,199969,19996900,4993003995,4496787966,4062796201,4932763064
1740,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,10058,10058,1005800,251528390.1,251527762.2,251527682.4,251528355.7
1741,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,19966,19966,1996600,498849582.9,472079596.2,453292756.3,496730614.1
1742,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,30081,30081,3008100,750862896.9,750858704.6,750857850.8,750862809.9
1743,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,40102,40102,4010200,1001208815,883829884,789409496.1,984325587.4
1744,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49881,49881,4988100,1245932109,1223648825,1211937835,1245390666
1745,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59772,59772,5977200,1494325526,1343972791,1221427558,1475927476
1746,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70098,70098,7009800,1751756945,1735136745,1724847468,1751482974
1747,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,80023,80023,8002300,2002598776,1758360222,1554736344,1965863557
1748,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90075,90075,9007500,2249033049,2087802822,1945746335,2234480654
1749,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99610,99610,9961000,2490597812,2475438666,2467655252,2490439148
1750,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110130,110130,11013000,2751751386,2611087339,2487709527,2742699225
1751,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119945,119945,11994500,2994716075,2857856037,2732152266,2986591115
1752,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129984,129984,12998400,3244167840,2872425497,2565468514,3192745588
1753,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139957,139957,13995700,3503498960,3342030561,3193179163,3493973988
1754,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,150302,150302,15030200,3762104744,3105627882,2581670238,3622940148
1755,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,160358,160358,16035800,4011382703,3885106391,3769156169,4006286695
1756,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,169700,169700,16970000,4241379828,3918588446,3631989114,4210814435
1757,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179982,179982,17998200,4492788147,4040429508,3652727151,4437766391
1758,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,190130,190130,19013000,4759453537,4733085943,4717183434,4759256528
1759,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199952,199952,19995200,4999682280,4839307852,4695861702,4993274124
1760,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9955,9955,995500,250190444.5,188162892.8,144533331.3,230322783.9
1761,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20089,20089,2008900,501924473.9,457495784.8,425200121.5,496857448.4
1762,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29989,29989,2998900,748805888.1,704224460.9,668221152.7,745171050.9
1763,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39910,39910,3991000,998186038.4,828550870.2,692592212.2,962302689.2
1764,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,49975,49975,4997500,1248972756,1102477123,984540065,1227570201
1765,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,59967,59967,5996700,1503106987,1360705604,1238219001,1486078162
1766,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70143,70143,7014300,1753039259,1656653905,1573700874,1746231352
1767,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79997,79997,7999700,2000798781,1671816578,1410045777,1935593610
1768,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,89758,89758,8975800,2242228542,2062665301,1905943862,2224028807
1769,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,100231,100231,10023100,2501505481,2386283025,2284487813,2494608250
1770,22000000,100,100000,250,220,220,440,220,44000000,100000,100000,1,2097617.696,110052,110052,11005200,2748751865,2220948166,1818302394,2628880241
1771,24000000,100,100000,250,240,240,480,240,48000000,100000,100000,1,2190890.23,119573,119573,11957300,2989957649,2850946790,2725952800,2981693467
1772,26000000,100,100000,250,260,260,520,260,52000000,100000,100000,1,2280350.85,129932,129932,12993200,3240028540,3187241774,3139036419,3238792732
1773,28000000,100,100000,250,280,280,560,280,56000000,100000,100000,1,2366431.913,139876,139876,13987600,3494623410,3431439743,3379475034,3493147799
1774,30000000,100,100000,250,300,300,600,300,60000000,100000,100000,1,2449489.743,149976,149976,14997600,3752176367,3619738611,3508094929,3746475118
1775,32000000,100,100000,250,320,320,640,320,64000000,100000,100000,1,2529822.128,159978,159978,15997800,4001125728,3623656811,3293067566,3957337637
1776,34000000,100,100000,250,340,340,680,340,68000000,100000,100000,1,2607680.962,170138,170138,17013800,4251401499,3472711553,2865342289,4080692673
1777,36000000,100,100000,250,360,360,720,360,72000000,100000,100000,1,2683281.573,179983,179983,17998300,4496702956,4167125622,3867330814,4466095087
1778,38000000,100,100000,250,380,380,760,380,76000000,100000,100000,1,2756809.75,189771,189771,18977100,4741987984,4385428274,4062985074,4708244416
1779,40000000,100,100000,250,400,400,800,400,80000000,100000,100000,1,2828427.125,199887,199887,19988700,4999289178,4854286977,4719642734,4993932454
1780,2000000,100,100000,250,20,20,40,20,4000000,100000,100000,1,632455.532,9988,9988,998800,249116206,248880415.7,248890275.7,249102276.1
1781,4000000,100,100000,250,40,40,80,40,8000000,100000,100000,1,894427.191,20029,20029,2002900,499350201.2,471950882.1,453878028.9,497236792.6
1782,6000000,100,100000,250,60,60,120,60,12000000,100000,100000,1,1095445.115,29960,29960,2996000,751453843.2,728027661.6,715285175.6,750480014.1
1783,8000000,100,100000,250,80,80,160,80,16000000,100000,100000,1,1264911.064,39979,39979,3997900,995930947.2,682813618.3,482190013.7,880254223.7
1784,10000000,100,100000,250,100,100,200,100,20000000,100000,100000,1,1414213.562,50153,50153,5015300,1251760985,919262803.7,687366323.5,1147320542
1785,12000000,100,100000,250,120,120,240,120,24000000,100000,100000,1,1549193.338,60223,60223,6022300,1505949575,1180711065,937441195.9,1422193361
1786,14000000,100,100000,250,140,140,280,140,28000000,100000,100000,1,1673320.053,70256,70256,7025600,1759280441,1396699867,1124744603,1670214921
1787,16000000,100,100000,250,160,160,320,160,32000000,100000,100000,1,1788854.382,79679,79679,7967900,1989963120,1788106674,1617321446,1964767051
1788,18000000,100,100000,250,180,180,360,180,36000000,100000,100000,1,1897366.596,90098,90098,9009800,2247244431,2182108464,2128482525,2244770767
1789,20000000,100,100000,250,200,200,400,200,40000000,100000,100000,1,2000000,99893,99893,9989300,2498795057,2400494967,2310678434,2493634567
